,Country,Mean days,Median days,Max days,Min days,Mean temp,Median temp,Max temp,Min temp
0,Antigua & Barbuda,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.18181818181818182
