,Country,Mean days,Median days,Max days,Min days,Mean temp,Median temp,Max temp,Min temp
0,Guyana,240.69278996865202,263.72727272727275,317.8181818181818,0.8181818181818182,240.69278996865202,263.72727272727275,317.8181818181818,0.8181818181818182
