,Country,Mean days,Median days,Max days,Min days,Mean temp,Median temp,Max temp,Min temp
0,Bolivia,203.03663003663004,250.14285714285714,295.04761904761904,0.047619047619047616,203.03663003663004,250.14285714285714,295.04761904761904,0.047619047619047616
