,Country,Mean days,Median days,Max days,Min days,Mean temp,Median temp,Max temp,Min temp
0,Venezuela,258.4227513227513,274.5,357.9047619047619,32.095238095238095,258.4227513227513,274.5,357.9047619047619,32.095238095238095
