,Country,Mean days,Median days,Max days,Min days,Mean temp,Median temp,Max temp,Min temp
0,St Lucia,11.607142857142858,10.976190476190476,15.619047619047619,8.857142857142858,11.607142857142858,10.976190476190476,15.619047619047619,8.857142857142858
