,Country,Mean days,Median days,Max days,Min days,Mean temp,Median temp,Max temp,Min temp
0,Dominican Republic,33.163636363636364,21.59090909090909,90.45454545454545,3.1818181818181817,33.163636363636364,21.59090909090909,90.45454545454545,3.1818181818181817
